年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2021,7,6,8,15,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,3,10,1,1,C03,7,9,1,10,2,12,,25,25,1,21,8,C03,120.655463,24.115203,2
2021,7,6,8,15,臺中市,南區,0,0,0,8,1,5,50,4,2,1,5,4,5,7,4,4,3,4,4,2,13,23,,,,,C03,,,1,,2,,,23,23,1,22,,C03,120.679739,24.119392,3
2021,7,6,8,22,臺中市,霧峰區,0,0,0,8,,,30,,,,,,,,,,,,,,,19,,,,,A31,,,1,,3,,,19,19,1,10,,A31,120.662975,24.079908,3
2021,7,6,8,24,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,2,4,2,17,4,3,10,1,1,B12,7,15,1,8,2,1,,4,4,1,4,1,B12,120.655107,24.1379,2
2021,7,6,8,24,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,16,16,1,,,C03,120.699067,24.175609,3
2021,7,6,8,30,臺中市,大雅區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,1,12,1,2,8,1,1,C03,7,4,1,10,2,12,,1,1,1,22,1,C03,120.64761,24.22841,2
2021,7,6,8,30,臺中市,大里區,0,0,0,8,1,5,30,4,2,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,1,1,4,5,5,,6,6,1,9,1,B03,120.705755,24.10457,3
2021,7,6,8,35,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,5,,,,,B03,,,1,,2,,,5,5,1,,,B03,120.673462,24.232016,3
2021,7,6,8,38,臺中市,烏日區,0,0,0,8,,,60,,,,,,,,,,,,,,,8,,,,,B12,,,1,,2,,,8,8,1,,,B12,120.613886,24.106701,3
2021,7,6,8,41,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,G03,,,1,,2,,,23,23,1,22,,G03,120.691636,24.15769,3
2021,7,6,8,50,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,21,8,C03,120.676243,24.19172,2
2021,7,6,9,0,臺中市,大甲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,1,15,6,3,10,1,1,B03,7,9,1,8,2,5,,6,6,1,22,8,B03,120.620658,24.345603,2
2021,7,6,9,4,臺中市,東區,0,1,0,8,1,5,30,13,9,1,5,4,3,7,4,4,10,5,5,2,18,42,2,9,1,1,C03,7,6,1,10,2,15,,42,42,1,22,8,C03,120.70342,24.145078,2
2021,7,6,9,12,臺中市,潭子區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,1,10,26,2,9,1,1,C03,7,9,3,18,8,11,,26,26,1,22,8,C03,120.712252,24.195292,2
2021,7,6,9,18,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.625801,24.185416,3
2021,7,6,9,25,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,23,3,10,1,1,B12,7,6,1,8,2,2,,9,23,1,4,8,B12,120.687058,24.087646,2
2021,7,6,9,40,臺中市,潭子區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,12,12,1,22,,B12,120.72771,24.201663,3
2021,7,6,9,42,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,1,2,,6,6,1,21,8,B03,120.657367,24.133821,2
2021,7,6,9,55,臺中市,北區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,20,8,C03,120.698477,24.152305,2
2021,7,6,9,55,臺中市,南屯區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,17,19,2,9,3,4,C03,7,1,1,10,2,14,,19,19,1,12,8,C03,120.616585,24.152993,2
2021,7,6,10,2,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,4,,B03,120.7161,24.1715,3
2021,7,6,10,18,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,21,8,C03,120.720427,24.152865,2
2021,7,6,10,19,臺中市,沙鹿區,1,0,0,8,1,5,70,3,1,1,5,4,5,7,1,1,10,5,5,2,16,9,3,10,1,1,B12,7,6,1,7,2,2,,9,9,1,5,1,B12,120.614963,24.24355,1
2021,7,6,10,25,臺中市,潭子區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,1,4,4,1,13,23,3,10,1,1,B03,7,1,1,8,2,1,,23,23,1,22,9,B03,120.686652,24.20952,2
2021,7,6,10,26,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,21,,B03,120.710765,24.152632,3
2021,7,6,10,35,臺中市,霧峰區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,5,5,5,1,29,23,2,9,1,1,C03,7,9,1,9,2,14,,23,23,1,12,8,C03,120.693347,24.058707,2
2021,7,6,10,35,臺中市,烏日區,0,1,0,8,1,5,70,4,1,1,5,4,5,7,1,1,10,5,5,2,15,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,21,8,C03,120.603702,24.109838,2
2021,7,6,10,37,臺中市,潭子區,0,1,0,8,1,5,30,4,2,1,5,4,5,7,4,4,10,5,5,1,9,53,3,10,1,1,H01,8,20,8,20,2,16,,53,53,1,22,8,H01,120.725348,24.199602,2
2021,7,6,10,47,臺中市,西區,0,1,0,8,1,5,40,14,8,1,5,4,4,7,4,4,1,4,4,2,29,42,2,9,1,1,C03,7,9,1,10,2,14,,42,42,1,5,5,C03,120.659373,24.156771,2
2021,7,6,10,47,臺中市,北屯區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,2,1,5,5,4,2,16,19,2,9,1,1,C03,7,9,1,10,2,11,,44,19,1,21,8,C03,120.722543,24.176029,2
2021,7,6,10,48,臺中市,北區,0,0,0,,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,5,,B03,120.67166,24.158943,3
2021,7,6,10,49,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,,,B12,120.643892,24.13085,3
2021,7,6,10,50,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,22,,B03,120.621111,24.151111,3
2021,7,6,10,53,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,17,40,3,10,1,1,B03,7,13,1,8,2,4,,40,40,1,22,8,B03,120.667763,24.095077,2
2021,7,6,11,1,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,10,,,,,B12,,,1,,2,,,10,10,1,19,,B12,120.722279,24.276874,3
2021,7,6,11,9,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,C03,,,1,,11,,,43,43,1,,,C03,120.682556,24.15338,3
2021,7,6,11,10,臺中市,大雅區,0,2,0,7,1,5,30,4,1,1,5,4,5,7,3,1,10,5,5,2,17,6,2,9,1,1,B12,7,9,1,3,2,1,,6,6,1,22,1,B12,120.66724,24.23947,2
2021,7,6,11,14,臺中市,大肚區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,9,1,10,2,11,,6,6,1,21,8,C03,120.579509,24.172841,2
2021,7,6,11,14,臺中市,和平區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,5,4,5,1,17,17,3,10,1,1,B03,7,4,1,8,2,15,,17,17,1,19,8,B03,120.910977,24.292186,2
2021,7,6,11,14,臺中市,豐原區,0,0,0,,,,50,,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,9,9,1,,,B03,120.72915,24.24615,3
2021,7,6,11,27,臺中市,北屯區,0,1,0,8,1,5,50,14,7,1,5,4,4,7,4,4,5,5,4,2,12,19,2,8,1,1,C04,7,1,1,10,2,14,,19,19,1,22,4,C04,120.686907,24.173217,2
2021,7,6,11,29,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,H03,,,8,,9,,,42,42,1,,,H03,120.719187,24.253291,3
2021,7,6,11,36,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,12,,B03,120.536582,24.252512,3
2021,7,6,11,40,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,C03,,,1,,2,,,42,42,1,5,,C03,120.686608,24.049225,3
2021,7,6,11,52,臺中市,東區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,C03,,,1,10,2,,,23,23,1,,,C03,120.692286,24.144572,3
2021,7,6,11,54,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,16,19,3,10,1,1,B03,7,1,1,8,2,7,,19,19,1,4,8,B03,120.679959,24.108541,2
2021,7,6,11,55,臺中市,北區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,26,2,9,1,1,C03,7,11,1,10,2,12,,26,26,1,22,8,C03,120.681198,24.157237,2
2021,7,6,11,58,臺中市,后里區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,A31,,,1,,2,,,23,23,1,,,A31,120.711565,24.286994,3
2021,7,6,12,0,臺中市,新社區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,10,5,5,1,14,12,3,10,1,1,B03,7,2,1,8,2,3,,12,12,1,22,8,B03,120.809651,24.236373,2
2021,7,6,12,6,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,5,5,2,3,15,3,10,1,1,B03,7,5,1,8,2,1,,15,15,1,3,5,B03,120.711875,24.144457,2
2021,7,6,12,10,臺中市,西區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,5,,B03,120.658332,24.157819,3
2021,7,6,12,16,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C04,7,9,1,8,2,11,,6,6,1,22,8,C04,120.588169,24.176075,2
2021,7,6,12,20,臺中市,霧峰區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,,6,6,1,5,5,B03,120.697843,24.064698,2
2021,7,6,12,42,臺中市,后里區,0,0,0,8,1,5,50,3,2,1,5,4,5,7,4,4,10,5,5,1,17,67,4,11,3,4,,7,21,7,19,11,15,,67,67,1,22,9,,120.721867,24.305017,3
2021,7,6,12,53,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,22,,B03,120.612882,24.179155,3
2021,7,6,12,53,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,C03,,,1,,1,,,7,7,1,21,,C03,120.712765,24.125509,4
2021,7,6,13,6,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,18,21,2,9,3,4,C03,7,9,1,10,8,11,,21,21,1,21,8,C03,120.663746,24.184903,2
2021,7,6,13,6,臺中市,太平區,0,0,0,,,,30,,,,,,,,,,,,,,,12,,,,,A11,,,1,,2,6,,12,12,1,22,,A11,120.727556,24.147733,3
2021,7,6,13,17,臺中市,梧棲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,11,,6,6,1,12,8,C03,120.540831,24.261141,2
2021,7,6,13,20,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.721647,24.181407,2
2021,7,6,13,23,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,,,B03,120.669403,24.16527,3
2021,7,6,13,24,臺中市,西屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,2,9,3,4,C03,7,9,1,10,2,11,,16,16,1,22,9,C03,120.641557,24.182305,2
2021,7,6,13,30,臺中市,南區,0,0,0,8,1,5,50,4,1,1,5,4,5,7,1,2,3,2,4,2,13,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.65729,24.127777,3
2021,7,6,13,30,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,,,B12,120.735093,24.143515,3
2021,7,6,13,42,臺中市,大甲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,1,1,1,B12,7,9,1,8,2,1,,6,6,1,22,9,B12,120.644042,24.405422,2
2021,7,6,13,49,臺中市,西區,0,0,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,2,14,12,,,,,B02,,,1,,1,,,12,12,1,21,,B02,120.655104,24.137134,3
2021,7,6,13,59,臺中市,太平區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,5,2,18,42,2,9,1,1,C03,7,9,1,10,2,12,,42,42,1,5,8,C03,120.71,24.154444,2
2021,7,6,14,0,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,A11,,,1,,1,,,12,12,1,,,A11,120.632424,24.209804,3
2021,7,6,14,0,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,11,,,7,7,1,22,,B03,120.656506,24.197816,3
2021,7,6,14,2,臺中市,龍井區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,9,3,4,C03,7,9,1,10,2,11,,6,6,1,22,9,C03,120.596847,24.189273,2
2021,7,6,14,7,臺中市,太平區,0,2,0,7,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,16,6,2,3,1,1,B03,7,5,1,8,2,2,6,6,6,1,22,8,B03,120.715277,24.113416,2
2021,7,6,14,10,臺中市,東區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,4,5,2,17,6,3,10,1,1,B12,7,6,1,8,2,5,,6,6,1,22,8,B12,120.700423,24.125257,2
2021,7,6,14,10,臺中市,和平區,0,1,0,8,1,8,30,11,9,1,5,4,5,1,4,4,10,5,5,1,17,42,2,7,1,1,C03,7,12,3,18,2,11,1,42,42,1,22,6,C03,121.247473,24.21278,2
2021,7,6,14,20,臺中市,豐原區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,17,42,2,9,3,4,C03,7,9,1,10,2,12,,42,42,1,22,9,C03,120.71712,24.26114,2
2021,7,6,14,21,臺中市,清水區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,1,16,19,3,10,1,1,B03,7,1,1,8,2,1,,19,19,1,5,5,B03,120.577006,24.287474,2
2021,7,6,14,23,臺中市,東勢區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,25,3,10,1,1,B03,7,9,1,8,2,1,,25,25,1,4,8,B03,120.826527,24.260288,2
2021,7,6,14,25,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B12,,,6,18,1,,,16,16,1,12,,B12,120.624886,24.149238,3
2021,7,6,14,25,臺中市,大里區,0,2,0,7,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,9,8,C03,120.688706,24.110206,2
2021,7,6,14,27,臺中市,西屯區,0,2,0,8,1,5,40,4,2,1,5,4,5,7,1,1,1,4,1,2,16,25,2,9,1,4,C03,7,6,3,18,2,11,,25,25,1,21,8,C03,120.6579,24.158321,2
2021,7,6,14,47,臺中市,北屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,22,,B03,120.726822,24.161207,3
2021,7,6,14,48,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,2,9,3,4,C03,7,6,1,10,2,15,,23,23,1,5,8,C03,120.68223,24.153233,2
2021,7,6,14,57,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,,,B03,120.65198,24.18608,3
2021,7,6,15,0,臺中市,西屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,8,4,5,1,16,43,3,10,1,4,B03,7,9,1,8,2,2,,43,43,1,4,8,B03,120.614166,24.186607,2
2021,7,6,15,6,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,,,B03,120.631129,24.238839,3
2021,7,6,15,8,臺中市,大里區,0,0,0,,,,60,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,12,,B03,120.674952,24.10271,3
2021,7,6,15,11,臺中市,太平區,0,1,0,8,1,5,30,4,1,1,5,4,5,5,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,3,8,B03,120.712238,24.150531,2
2021,7,6,15,19,臺中市,太平區,0,0,0,6,,,50,,,,,,,,,,,,,,,7,,,,,B02,,,1,,2,,,7,7,1,21,,B02,120.719112,24.133491,3
2021,7,6,15,30,臺中市,南屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,42,,,,,B03,,,1,,11,,,42,42,1,22,,B03,120.62278,24.14467,3
2021,7,6,15,35,臺中市,大雅區,0,2,0,8,1,5,50,3,8,1,5,4,5,7,4,4,1,4,4,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.646581,24.223078,2
2021,7,6,15,35,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,12,12,1,22,,B12,120.684478,24.153967,3
2021,7,6,15,41,臺中市,北屯區,0,1,0,6,1,5,50,14,9,1,4,4,5,7,4,4,1,2,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.691898,24.182407,2
2021,7,6,15,41,臺中市,豐原區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,,,B03,120.736428,24.260928,3
2021,7,6,15,48,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.69036,24.17609,3
2021,7,6,15,49,臺中市,豐原區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,1,1,5,4,4,2,17,8,2,9,3,4,C03,7,5,1,10,2,13,,8,8,1,22,9,C03,120.74132,24.25569,2
2021,7,6,15,55,臺中市,北屯區,0,1,0,6,1,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,17,17,3,10,1,1,C03,7,9,1,10,2,11,,17,17,1,21,8,C03,120.719835,24.175891,2
2021,7,6,16,3,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.652834,24.129509,3
2021,7,6,16,7,臺中市,豐原區,0,2,0,6,1,5,30,14,9,1,4,4,5,7,4,4,10,3,5,1,17,5,2,8,3,4,C03,7,9,1,10,2,11,,5,5,1,21,8,C03,120.729478,24.264586,2
2021,7,6,16,14,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,4,2,16,9,3,10,1,1,B02,7,6,1,8,2,2,,9,9,1,22,9,B02,120.610956,24.145854,2
2021,7,6,16,23,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,67,,,,,,,,8,,10,,,67,67,1,,,,120.685027,24.149518,3
2021,7,6,16,24,臺中市,潭子區,0,1,0,8,1,5,60,14,8,1,5,4,5,7,4,4,3,4,4,1,16,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.705385,24.213704,2
2021,7,6,16,24,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,C04,,,1,,2,,,19,19,1,22,,C04,120.653498,24.153578,3
2021,7,6,16,25,臺中市,大甲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,2,,6,6,1,21,1,B03,120.65471,24.39843,2
2021,7,6,16,29,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.720643,24.172792,3
2021,7,6,16,37,臺中市,潭子區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,,,,,B12,,,1,,2,,,16,16,1,22,,B12,120.72019,24.196024,3
2021,7,6,16,38,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,B03,,,1,,1,,,26,26,1,22,,B03,120.65318,24.203945,3
2021,7,6,16,44,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,10,,,,,B03,,,1,,2,,,10,10,1,18,,B03,120.58276,24.223016,3
2021,7,6,16,55,臺中市,霧峰區,0,0,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,11,17,,,,,B02,,,1,,2,,,17,17,1,3,,B02,120.71339,24.076576,3
2021,7,6,16,55,臺中市,太平區,0,1,0,7,1,5,30,4,1,1,4,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B12,7,9,3,18,2,4,,6,6,1,22,8,B12,120.705774,24.124722,2
2021,7,6,16,58,臺中市,太平區,0,0,0,6,,,50,,,,,,,,,,,,,,,26,,,,,B03,,,1,,2,,,26,26,1,,,B03,120.731389,24.156389,3
2021,7,6,16,59,臺中市,南區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,B12,,,1,8,2,,,23,23,1,5,,B12,120.650832,24.108773,3
2021,7,6,17,8,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,,,B12,120.692341,24.155029,3
2021,7,6,17,8,臺中市,大里區,0,1,0,6,1,5,50,14,9,1,4,4,5,7,4,4,1,4,4,1,17,23,3,10,1,1,C03,7,9,3,18,2,11,,23,23,1,5,8,C03,120.695633,24.088156,2
2021,7,6,17,10,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,,,,,B03,,,1,,2,,,44,44,1,2,,B03,120.687127,24.053793,3
2021,7,6,17,21,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,4,,,,,B03,,,1,,1,,,4,4,1,,,B03,120.72495,24.161227,3
2021,7,6,17,29,臺中市,太平區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,9,,B03,120.716905,24.154527,3
2021,7,6,17,29,臺中市,太平區,0,1,0,6,1,5,30,3,2,1,4,4,5,7,4,4,10,5,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,12,16,16,1,22,8,C03,120.718865,24.151417,2
2021,7,6,17,30,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,,,B03,120.654222,24.172352,3
2021,7,6,17,32,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,,,,8,,11,,,43,43,1,,,,120.61436,24.216047,3
2021,7,6,17,40,臺中市,南區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,F03,7,9,8,20,2,16,,6,6,1,22,8,F03,120.662574,24.118436,2
2021,7,6,17,42,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,9,,,12,12,1,22,,B03,120.632283,24.15147,3
2021,7,6,17,44,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B12,,,1,,2,,,16,16,1,,,B12,120.658576,24.220125,3
2021,7,6,17,45,臺中市,大肚區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,17,40,3,10,3,4,B03,7,13,1,8,11,4,,40,40,1,22,9,B03,120.57957,24.173254,2
2021,7,6,17,48,臺中市,大雅區,0,1,0,8,1,5,30,3,2,1,5,4,5,7,4,4,10,5,5,2,11,23,3,10,1,1,B03,7,6,1,8,2,4,,23,23,1,22,8,B03,120.629899,24.206126,2
2021,7,6,17,48,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,22,,B03,120.643901,24.136232,3
2021,7,6,17,52,臺中市,潭子區,0,0,0,6,,,50,,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,16,16,1,22,,C03,120.703443,24.208644,3
2021,7,6,18,3,臺中市,北屯區,0,0,0,6,,,80,,,,,,,,,,,,,,,16,,,,,B12,,,1,,2,,,16,16,1,5,,B12,120.721386,24.179739,3
2021,7,6,18,6,臺中市,西屯區,0,1,0,8,2,5,50,3,1,1,5,4,5,7,2,1,10,5,5,2,16,9,3,10,1,1,B03,7,6,1,8,2,5,,9,9,1,21,8,B03,120.64492,24.182778,2
2021,7,6,18,10,臺中市,南屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,9,4,4,2,17,23,2,9,1,1,C03,7,9,1,10,2,15,,23,23,1,22,8,C03,120.642798,24.143523,2
2021,7,6,18,11,臺中市,清水區,0,0,0,8,,,40,,,,,,,,,,,,,,,25,,,,,C03,,,1,,2,,,25,25,1,,,C03,120.596293,24.303962,3
2021,7,6,18,12,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,16,1,,,B03,120.652542,24.205045,3
2021,7,6,18,15,臺中市,西屯區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,9,5,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,8,,6,6,1,22,9,B03,120.619173,24.179415,2
2021,7,6,18,15,臺中市,大里區,0,0,0,6,2,5,50,14,9,1,4,4,5,7,4,4,5,5,5,1,29,23,,,,,B12,,,1,,2,,,23,23,1,10,,B12,120.699044,24.096537,3
2021,7,6,18,17,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,,,,,B12,,,5,,2,,,44,,1,,,B12,120.660962,24.193679,3
2021,7,6,18,25,臺中市,潭子區,0,0,0,8,,,80,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.721201,24.194779,3
2021,7,6,18,27,臺中市,沙鹿區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,3,,B03,120.569701,24.1952,3
