年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2021,4,6,8,14,臺中市,大雅區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,1,17,6,3,10,1,1,B12,7,6,1,8,2,1,,6,6,1,21,8,B12,120.655156,24.229755,2
2021,4,6,8,19,臺中市,南屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,17,19,3,10,1,1,B12,7,1,1,8,2,15,,19,19,1,22,9,B12,120.63814,24.147899,2
2021,4,6,8,20,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,16,,1,21,,C03,120.718104,24.151255,3
2021,4,6,8,34,臺中市,豐原區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,5,5,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,1,,23,23,1,22,9,B03,120.728288,24.255033,2
2021,4,6,8,38,臺中市,北區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,1,2,5,2,16,3,3,10,1,1,C03,7,15,1,10,2,13,,3,3,1,5,8,C03,120.68615,24.15477,2
2021,4,6,8,46,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,3,5,2,11,8,3,10,1,1,B03,7,5,1,8,2,1,,8,8,1,22,9,B03,120.64989,24.140961,2
2021,4,6,8,50,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.666815,24.114173,3
2021,4,6,8,50,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,A12,,,1,,9,,,26,26,1,10,,A12,120.721485,24.277796,3
2021,4,6,9,2,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,11,,25,25,1,20,8,C03,120.68128,24.169695,2
2021,4,6,9,4,臺中市,東區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,4,1,1,C03,7,15,1,10,2,11,,6,6,1,21,8,C03,120.694009,24.128415,2
2021,4,6,9,5,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,18,,1,,,B12,120.66279,24.258118,3
2021,4,6,9,6,臺中市,南屯區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,A31,,,1,,2,,,42,,1,,,A31,120.621147,24.15143,3
2021,4,6,9,13,臺中市,太平區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,19,2,9,1,1,C03,7,1,1,10,2,11,,19,19,1,18,2,C03,120.727516,24.147511,2
2021,4,6,9,17,臺中市,龍井區,0,0,0,8,,,70,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,,,B03,120.586361,24.185967,3
2021,4,6,9,20,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,,1,,,B03,120.655949,24.158964,3
2021,4,6,9,28,臺中市,大里區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.671239,24.101699,3
2021,4,6,9,45,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,23,,1,,,C03,120.683255,24.157317,3
2021,4,6,9,48,臺中市,北區,0,1,0,8,1,5,50,4,4,1,5,4,5,7,1,1,1,2,5,2,13,23,2,7,1,1,C03,7,12,1,10,2,11,,23,23,1,5,8,C03,120.677072,24.163312,2
2021,4,6,9,55,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,5,,B12,120.664326,24.047615,3
2021,4,6,10,0,臺中市,南屯區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,2,1,1,4,4,2,12,6,3,10,1,1,B03,7,6,1,8,2,8,,6,6,1,22,8,B03,120.654441,24.140127,2
2021,4,6,10,3,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,17,,1,22,,A12,120.623116,24.149677,3
2021,4,6,10,6,臺中市,大里區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,40,,1,21,,B02,120.694973,24.087611,3
2021,4,6,10,7,臺中市,南屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,12,,25,25,1,19,8,C03,120.63176,24.12566,2
2021,4,6,10,8,臺中市,西屯區,0,5,0,8,1,5,60,4,1,1,5,4,5,7,1,1,1,4,5,2,16,26,2,8,1,1,B12,7,6,1,8,2,5,,26,26,1,21,8,B12,120.646481,24.164901,2
2021,4,6,10,30,臺中市,西區,0,0,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,13,,,,,,B03,,,1,,2,,,16,,1,22,,B03,120.659839,24.157227,3
2021,4,6,10,35,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,,22,,B03,120.609836,24.138619,3
2021,4,6,10,40,臺中市,中區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,23,3,10,1,1,B03,7,9,1,8,2,2,,23,23,1,22,5,B03,120.678053,24.140982,2
2021,4,6,10,47,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.647216,24.137292,3
2021,4,6,10,51,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,9,,1,21,,B03,120.675745,24.144239,3
2021,4,6,10,54,臺中市,豐原區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,2,16,27,3,10,3,4,B03,7,6,1,8,2,5,,27,27,1,9,8,B03,120.726818,24.254786,2
2021,4,6,10,56,臺中市,大甲區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,1,17,22,2,3,1,1,B03,7,9,1,8,2,1,,22,22,1,20,8,B03,120.621505,24.35256,2
2021,4,6,11,5,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,9,,1,,,B03,120.653006,24.160568,3
2021,4,6,11,10,臺中市,后里區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.718428,24.306453,3
2021,4,6,11,12,臺中市,東區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,22,8,C03,120.683752,24.13401,2
2021,4,6,11,14,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,,22,,B03,120.633041,24.145189,3
2021,4,6,11,14,臺中市,北屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,16,26,2,9,1,1,C03,7,11,4,8,2,13,,26,26,1,21,8,C03,120.69445,24.176259,2
2021,4,6,11,20,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,21,,B03,120.623344,24.356071,3
2021,4,6,11,21,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,26,,1,5,,B03,120.63254,24.14551,3
2021,4,6,11,30,臺中市,南屯區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,16,10,2,8,1,1,C03,7,11,1,10,2,13,,10,10,1,22,8,C03,120.610552,24.144919,2
2021,4,6,11,30,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,4,,B03,120.538341,24.248056,3
2021,4,6,11,33,臺中市,大肚區,0,2,0,8,1,5,60,3,1,1,5,4,5,7,1,1,10,5,5,2,16,26,3,10,1,1,B03,7,9,1,8,2,2,,26,26,1,21,8,B03,120.54396,24.158609,2
2021,4,6,11,45,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,1,16,23,2,9,1,1,C03,7,9,1,10,2,14,,17,23,1,21,8,C03,120.669525,24.137193,2
2021,4,6,11,58,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B01,,,1,,1,,,23,23,1,21,,B01,120.671557,24.145671,3
2021,4,6,12,2,臺中市,東區,0,2,0,8,1,5,50,4,8,1,5,4,5,7,1,1,5,5,4,2,17,23,2,9,1,1,F03,7,9,8,20,2,16,,23,23,1,16,8,F03,120.702433,24.140337,2
2021,4,6,12,2,臺中市,南屯區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,16,,,,,C03,120.610257,24.1367,3
2021,4,6,12,4,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,10,,B12,120.70779,24.135905,3
2021,4,6,12,6,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,7,,1,5,,B12,120.719016,24.162765,3
2021,4,6,12,6,臺中市,豐原區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,4,4,8,3,4,1,17,23,3,10,3,4,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.716033,24.251741,2
2021,4,6,12,11,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.64681,24.14479,3
2021,4,6,12,11,臺中市,沙鹿區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,2,8,C03,120.568748,24.253371,2
2021,4,6,12,15,臺中市,北屯區,0,1,0,8,1,5,50,5,1,1,5,4,5,1,1,1,5,5,4,2,16,6,3,10,1,1,C03,7,6,1,10,2,13,,6,6,1,21,8,C03,120.712468,24.169126,2
2021,4,6,12,19,臺中市,南區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,1,1,C03,7,9,1,10,2,11,11,23,23,1,22,9,C03,120.657406,24.133751,2
2021,4,6,12,19,臺中市,豐原區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,1,5,5,2,21,23,2,8,1,1,C03,7,6,1,10,2,12,,23,23,1,9,8,C03,120.702911,24.251541,2
2021,4,6,12,23,臺中市,大雅區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,5,4,4,1,17,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,21,8,C03,120.644108,24.208009,2
2021,4,6,12,34,臺中市,西屯區,0,1,0,8,1,5,50,3,8,1,5,4,5,7,1,1,1,4,4,2,12,26,3,10,3,4,A12,7,8,1,8,2,5,,26,26,1,21,8,A12,120.653092,24.204241,2
2021,4,6,12,37,臺中市,南屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,8,4,5,2,16,6,3,10,1,1,B03,7,9,1,8,2,7,,14,6,1,22,8,B03,120.64528,24.139286,2
2021,4,6,12,50,臺中市,神岡區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,4,5,1,18,42,2,8,3,4,C03,7,12,1,10,2,14,,42,42,1,22,9,C03,120.68175,24.245848,2
2021,4,6,13,6,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,3,10,3,4,C03,7,13,1,10,1,14,,42,42,1,22,8,C03,120.648773,24.155435,3
2021,4,6,13,8,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,11,,,12,,1,22,,C03,120.647788,24.14895,3
2021,4,6,13,21,臺中市,大肚區,0,1,0,8,1,5,50,12,9,1,5,4,5,7,4,4,4,5,5,1,12,17,3,10,1,1,A12,7,9,1,3,2,2,,44,17,1,10,8,A12,120.551298,24.157899,2
2021,4,6,13,32,臺中市,西區,0,2,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,15,42,2,9,3,4,C03,7,9,1,10,2,12,,42,42,1,21,8,C03,120.666693,24.141178,2
2021,4,6,13,41,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,10,3,10,1,1,B02,7,11,1,8,2,2,,10,10,1,5,8,B02,120.705839,24.135146,2
2021,4,6,13,42,臺中市,東區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,22,,C03,120.690362,24.143171,3
2021,4,6,13,54,臺中市,太平區,0,0,0,8,1,5,40,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,1,,23,23,1,22,,B12,120.713895,24.147461,3
2021,4,6,13,55,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,1,,6,6,1,21,8,B03,120.689899,24.165893,2
2021,4,6,13,59,臺中市,北屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,8,,19,19,1,21,8,B03,120.704768,24.169187,2
2021,4,6,14,0,臺中市,龍井區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,2,1,5,5,5,2,16,9,3,10,3,4,A31,7,6,1,1,2,1,,9,9,1,10,4,A31,120.521861,24.217111,2
2021,4,6,14,1,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,12,,1,5,,B03,120.660827,24.158578,3
2021,4,6,14,10,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,23,,1,21,,B02,120.690066,24.180397,3
2021,4,6,14,13,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.637614,24.142828,3
2021,4,6,14,16,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,22,,C03,120.698122,24.064462,4
2021,4,6,14,25,臺中市,后里區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,18,,1,4,,B03,120.70566,24.311723,4
2021,4,6,14,31,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,5,,B03,120.691041,24.158738,3
2021,4,6,14,40,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,5,,B12,120.69751,24.111918,3
2021,4,6,14,42,臺中市,南屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,12,,1,22,,B12,120.637806,24.140593,3
2021,4,6,14,43,臺中市,南屯區,0,0,0,8,1,5,50,9,1,1,5,4,5,7,4,4,5,5,4,2,13,23,3,10,1,1,B03,7,9,1,2,2,1,,23,23,1,22,8,B03,120.636597,24.145605,3
2021,4,6,14,52,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,17,,1,22,,B12,120.70656,24.260743,3
2021,4,6,15,2,臺中市,大里區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,4,4,2,16,6,3,10,1,1,A12,7,6,1,7,2,8,,6,6,1,4,8,A12,120.688384,24.081566,2
2021,4,6,15,8,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.696386,24.175328,3
2021,4,6,15,11,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B11,,,1,,11,,,1,,1,22,,B11,120.648658,24.150463,3
2021,4,6,15,13,臺中市,北區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,,,B03,120.672569,24.144372,3
2021,4,6,15,25,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,19,,1,20,,C03,120.692,24.1782,3
2021,4,6,15,29,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,12,,1,21,,B03,120.713152,24.158916,3
2021,4,6,15,35,臺中市,北屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,21,,B03,120.674621,24.200981,3
2021,4,6,15,35,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,5,,B03,120.528631,24.222121,4
2021,4,6,15,36,臺中市,大里區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,4,2,16,8,2,9,1,1,C03,7,5,3,18,2,12,,8,8,1,5,8,C03,120.68175,24.110653,2
2021,4,6,15,42,臺中市,南屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,4,4,2,16,26,2,9,1,1,C03,7,9,1,10,2,11,,26,26,1,21,8,C03,120.612558,24.13844,2
2021,4,6,15,44,臺中市,東區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,A12,,,1,,1,,,7,,1,5,,A12,120.68,24.136,3
2021,4,6,15,47,臺中市,西區,0,0,0,8,,,40,,,,,,,,,,,,,,,18,,,,,B03,,,1,,1,,,18,18,1,21,,B03,120.65511,24.153268,3
2021,4,6,15,48,臺中市,太平區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,9,54,2,1,4,5,H01,8,16,8,20,10,16,,54,54,1,19,5,H01,120.720878,24.133694,2
2021,4,6,15,49,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,7,3,10,3,4,C03,7,8,1,10,2,12,,7,7,1,22,8,C03,120.671218,24.17423,2
2021,4,6,15,51,臺中市,大里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,1,4,5,2,12,10,3,10,1,1,B03,7,11,1,8,2,4,,10,10,1,22,8,B03,120.687459,24.08695,2
2021,4,6,15,59,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.70272,24.174585,3
2021,4,6,16,0,臺中市,霧峰區,0,1,0,8,1,5,70,14,12,1,5,4,5,7,4,4,1,4,4,1,17,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,18,8,C03,120.694276,24.021499,2
2021,4,6,16,5,臺中市,北區,0,3,0,8,1,5,50,14,9,1,5,4,5,7,4,4,2,4,5,2,12,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.683892,24.149394,2
2021,4,6,16,10,臺中市,沙鹿區,0,1,0,8,1,5,40,3,8,1,5,4,5,7,1,1,1,4,2,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.58112,24.201801,2
2021,4,6,16,22,臺中市,太平區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,14,12,6,6,1,22,8,C03,120.722163,24.130561,2
2021,4,6,16,24,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B12,,,1,,2,,,16,16,1,5,,B12,120.650584,24.120279,3
2021,4,6,16,25,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.696916,24.248545,3
2021,4,6,16,30,臺中市,北區,0,0,0,8,1,5,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,11,,,23,,1,5,,B12,120.699605,24.154011,3
2021,4,6,16,30,臺中市,烏日區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,42,2,9,1,1,C03,7,5,1,10,2,14,,42,42,1,12,8,C03,120.62598,24.105945,2
2021,4,6,16,31,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,22,,1,4,,B12,120.718822,24.099182,3
2021,4,6,16,32,臺中市,西區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,4,5,5,1,16,13,2,9,1,1,C03,7,9,1,10,2,12,,13,13,1,21,8,C03,120.662531,24.151715,2
2021,4,6,16,34,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,5,5,B03,120.657254,24.143008,2
2021,4,6,16,36,臺中市,后里區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,1,11,17,3,10,3,4,B03,7,9,1,8,2,4,,17,17,1,21,8,B03,120.694206,24.2909,2
2021,4,6,16,41,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,2,,,,,C03,,,2,18,11,,,2,2,2,22,,C03,120.646411,24.140246,3
2021,4,6,16,42,臺中市,沙鹿區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,1,1,3,4,5,1,13,16,2,7,1,1,C03,7,12,1,10,2,11,,16,16,1,5,1,C03,120.598104,24.25196,2
2021,4,6,16,47,臺中市,南屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,13,23,2,9,1,4,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.646705,24.140305,2
2021,4,6,16,49,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,13,23,2,9,3,4,C03,7,9,1,8,2,11,,23,23,1,22,8,C03,120.649681,24.155071,2
2021,4,6,16,56,臺中市,南屯區,0,0,0,8,1,5,50,4,1,1,5,4,5,7,,1,10,5,5,2,13,16,3,10,1,1,C03,7,9,1,9,2,11,,16,16,1,22,8,C03,120.648678,24.150933,3
2021,4,6,17,7,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,6,,1,21,,C03,120.720321,24.123188,3
2021,4,6,17,8,臺中市,梧棲區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,12,8,B03,120.528032,24.221453,2
2021,4,6,17,10,臺中市,大里區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,1,1,5,4,5,1,12,17,2,9,1,1,C03,7,9,1,10,2,12,,17,17,1,21,1,C03,120.70359,24.096019,2
2021,4,6,17,15,臺中市,太平區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,9,4,4,2,16,19,2,9,1,1,C03,7,1,1,10,2,13,14,19,19,1,22,8,C03,120.717032,24.105281,2
2021,4,6,17,16,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,22,,C03,120.649642,24.153582,3
2021,4,6,17,20,臺中市,大里區,0,3,0,8,2,5,50,14,13,1,5,4,5,7,4,4,1,4,5,1,17,7,2,9,1,1,C03,7,8,1,10,2,11,,7,7,1,6,8,C03,120.68073,24.098171,2
2021,4,6,17,20,臺中市,后里區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,11,8,3,10,1,1,B03,7,5,1,8,2,5,,8,8,1,4,1,B03,120.723865,24.315318,2
2021,4,6,17,22,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,3,5,2,13,23,2,9,1,1,C03,7,9,1,8,2,11,,23,23,1,22,8,C03,120.645039,24.17827,2
2021,4,6,17,30,臺中市,烏日區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,12,17,2,7,1,1,C03,7,9,1,10,2,14,,17,17,1,12,8,C03,120.647531,24.109821,2
2021,4,6,17,37,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,8,3,10,1,1,B03,7,5,1,8,2,2,,8,8,1,22,8,B03,120.690263,24.1843,2
2021,4,6,17,39,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,12,,B03,120.553698,24.257299,3
2021,4,6,17,48,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,21,8,C03,120.684551,24.171056,2
2021,4,6,17,52,臺中市,霧峰區,0,1,0,8,2,5,50,4,2,1,5,4,5,7,1,1,5,5,5,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,4,8,C03,120.697085,24.059554,2
2021,4,6,17,59,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,16,,1,21,,B03,120.678343,24.141612,3
2021,4,6,18,3,臺中市,太平區,0,2,0,8,2,5,40,14,9,1,5,4,5,7,1,1,5,5,5,2,13,23,2,8,1,1,C03,7,9,1,10,2,11,,23,23,1,18,2,C03,120.726668,24.114829,2
2021,4,6,18,19,臺中市,太平區,0,0,0,8,3,5,30,,,,,,,,,,,,,,,6,,,,,,,,7,,11,15,,6,6,1,,,,120.70193,24.112427,3
2021,4,6,18,19,臺中市,太平區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,18,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,18,8,C03,120.726077,24.113699,2
2021,4,6,18,26,臺中市,大里區,0,2,0,8,3,5,40,14,7,1,5,4,5,7,4,4,4,4,5,1,12,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.693404,24.105584,2
2021,4,6,18,30,臺中市,豐原區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,3,4,C03,7,9,1,10,2,11,,25,25,1,22,8,C03,120.737966,24.272423,2
2021,4,6,18,31,臺中市,南屯區,0,0,0,,,,,,,,,,,,,,,,,,,4,,,,,B03,,,1,,2,,,4,4,1,22,,B03,120.624834,24.15195,3
2021,4,6,18,38,臺中市,大里區,0,3,0,8,3,5,40,14,12,1,5,4,5,7,4,4,1,4,4,1,13,23,2,9,1,1,H02,7,20,8,20,10,16,,67,23,1,18,8,H02,120.662366,24.094379,2
2021,4,6,18,40,臺中市,南屯區,0,0,0,8,3,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,C03,7,9,1,10,2,12,,6,6,1,22,8,C03,120.631096,24.153234,3
2021,4,6,18,43,臺中市,清水區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,1,4,4,1,29,67,,,,,,,,,,,,,67,67,1,,,,120.575883,24.27578,2
2021,4,6,18,45,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,11,,,23,23,1,22,,C03,120.639176,24.1297,3
2021,4,6,18,48,臺中市,北屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,,1,4,,B03,120.6703,24.201,3
