年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2021,10,6,18,21,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,21,,B03,120.716174,24.133526,4
2021,10,6,18,21,臺中市,后里區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,27,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.683852,24.311525,2
2021,10,6,18,24,臺中市,大里區,0,3,0,8,3,5,50,14,9,1,5,4,5,7,1,1,3,4,4,1,16,25,2,9,1,1,C03,7,9,1,10,2,11,,25,25,1,22,8,C03,120.680821,24.105775,2
2021,10,6,18,27,臺中市,大里區,0,2,0,8,4,5,50,14,9,1,5,4,5,7,4,4,8,5,5,1,16,26,2,9,1,1,C03,7,5,1,10,2,12,,26,26,1,3,8,C03,120.704614,24.095932,2
2021,10,6,18,30,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,D02,,,1,,2,,,42,42,1,21,,D02,120.722305,24.277313,3
2021,10,6,18,50,臺中市,霧峰區,0,0,0,8,3,5,40,3,1,1,5,4,5,7,3,1,10,5,5,2,13,23,,,,,C03,,,1,,2,,,23,23,1,5,,C03,120.679489,24.064949,3
2021,10,6,19,0,臺中市,大里區,0,0,0,,,,30,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.666471,24.100992,3
2021,10,6,19,0,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,12,12,1,22,,B12,120.708585,24.245352,3
2021,10,6,19,2,臺中市,梧棲區,0,0,0,8,3,6,70,3,1,1,5,4,5,7,2,1,10,5,5,2,16,10,3,10,3,4,B03,7,11,1,8,4,5,,10,10,1,11,8,B03,120.556595,24.242451,3
2021,10,6,19,4,臺中市,北屯區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,5,,B03,120.720847,24.175744,3
2021,10,6,19,6,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.729753,24.247726,3
2021,10,6,19,9,臺中市,太平區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,7,2,8,1,1,C03,7,8,1,10,2,12,14,7,7,1,22,8,C03,120.720364,24.157858,2
2021,10,6,19,12,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,21,,B03,120.664298,24.150856,3
2021,10,6,19,14,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.670745,24.173649,3
2021,10,6,19,40,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,C03,,,1,10,1,,,12,12,1,22,,C03,120.662012,24.149863,3
2021,10,6,19,54,臺中市,南屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,4,,19,19,1,22,8,B03,120.65231,24.134533,2
2021,10,6,20,3,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,42,,,,,A11,,,1,,9,,,42,42,1,22,,A11,120.655931,24.168749,3
2021,10,6,20,7,臺中市,西區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,43,2,9,1,1,C03,7,9,1,10,2,14,,43,43,1,5,8,C03,120.666961,24.153252,2
2021,10,6,20,8,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,3,,B03,120.708663,24.09033,3
2021,10,6,20,13,臺中市,大甲區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,1,12,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,22,8,C03,120.623798,24.34943,2
2021,10,6,20,15,臺中市,南屯區,0,2,0,8,3,5,0,14,20,4,5,4,5,7,4,4,10,5,5,2,1,42,2,8,1,1,F01,7,9,8,20,2,16,,42,42,1,22,9,F01,120.640555,24.151944,2
2021,10,6,20,25,臺中市,大雅區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,19,2,9,1,1,C03,7,1,1,10,2,14,,19,19,1,22,9,C03,120.64878,24.21795,2
2021,10,6,20,27,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,11,,,12,12,2,22,,B03,120.608555,24.145176,3
2021,10,6,20,40,臺中市,西區,0,1,0,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,12,44,3,10,1,1,B03,7,9,1,8,2,5,,44,44,1,22,9,B03,120.668343,24.131923,2
2021,10,6,20,48,臺中市,豐原區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,2,,,23,23,1,22,,C03,120.710258,24.25038,3
2021,10,6,20,49,臺中市,西屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,1,1,5,4,4,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,22,8,B03,120.666203,24.17523,2
2021,10,6,20,52,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B11,,,1,,2,,,12,12,1,22,,B11,120.751163,24.269906,3
2021,10,6,21,10,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,,,,,,,,,43,43,1,,,,120.65301,24.224,3
2021,10,6,21,10,臺中市,大雅區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,5,5,5,1,16,8,2,9,1,1,C03,7,5,1,10,2,15,,8,8,1,22,8,C03,120.64931,24.216202,2
2021,10,6,21,16,臺中市,南區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,1,1,3,4,4,2,18,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,21,8,C03,120.673333,24.130415,2
2021,10,6,21,17,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,7,1,22,,B03,120.683074,24.14606,3
2021,10,6,21,18,臺中市,沙鹿區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,C03,7,9,1,10,2,12,,6,6,1,18,5,C03,120.558611,24.236666,2
2021,10,6,21,25,臺中市,清水區,0,0,0,,,,70,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,5,,B12,120.538968,24.28878,3
2021,10,6,21,40,臺中市,北屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,7,3,10,3,4,C03,7,9,1,10,2,12,,23,7,1,21,8,C03,120.704686,24.169151,2
2021,10,6,21,41,臺中市,南屯區,0,1,0,7,3,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,16,27,3,10,3,4,B03,7,7,1,8,2,4,,27,27,1,22,8,B03,120.63363,24.148275,2
2021,10,6,21,56,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,17,1,21,,B03,120.69438,24.123408,3
2021,10,6,21,57,臺中市,龍井區,0,1,0,8,3,5,40,11,9,1,5,4,5,7,4,4,9,5,5,1,18,23,2,9,1,1,C03,7,6,1,10,2,12,,23,23,1,18,8,C03,120.554336,24.18819,2
2021,10,6,22,8,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,8,4,5,1,13,16,3,10,1,4,C03,7,9,1,10,1,11,,16,16,1,4,8,C03,120.644837,24.181296,2
2021,10,6,22,13,臺中市,西屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,26,2,7,3,4,C03,7,5,1,10,2,14,,26,26,1,22,8,C03,120.655178,24.157348,2
2021,10,6,22,26,臺中市,東勢區,0,1,0,8,3,5,70,14,9,1,5,4,5,7,4,4,1,3,4,1,12,7,2,9,1,1,C03,7,7,1,10,2,14,,7,7,1,22,9,C03,120.837731,24.226111,2
2021,10,6,23,1,臺中市,霧峰區,0,1,0,8,3,7,70,10,7,1,5,4,5,7,4,4,1,4,5,1,17,23,3,10,1,1,B03,7,9,1,8,2,5,,23,23,1,4,8,B03,120.683737,24.034511,2
2021,10,6,23,37,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.676779,24.106721,3
2021,10,7,0,27,臺中市,太平區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,4,4,2,21,42,2,9,1,1,B03,7,9,1,8,8,1,,42,42,1,21,8,B03,120.709169,24.127993,2
2021,10,7,1,18,臺中市,北區,0,1,0,8,3,5,50,14,8,1,5,4,5,7,4,4,8,3,4,2,12,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,5,8,C03,120.669772,24.162735,2
2021,10,7,1,25,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,22,,B03,120.623021,24.148098,3
2021,10,7,2,28,臺中市,北區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,11,6,2,8,1,1,C03,7,5,1,10,2,12,,6,6,1,5,8,C03,120.67817,24.151537,2
2021,10,7,4,12,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,C03,,,1,,1,,,6,6,1,5,,C03,120.678651,24.175399,3
2021,10,7,6,52,臺中市,南屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,38,,,,,B03,,,1,,10,,,38,38,1,22,,B03,120.639301,24.136033,3
2021,10,7,7,0,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,44,,,,,B03,,,1,,1,,,44,44,1,22,,B03,120.645805,24.134894,3
2021,10,7,7,3,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,7,,,,,A12,,,1,,2,,,7,7,1,22,,A12,120.627122,24.117832,3
2021,10,7,7,6,臺中市,清水區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,5,5,1,3,23,3,10,1,1,B03,7,5,1,1,2,1,,23,23,1,9,8,B03,120.601075,24.304758,2
2021,10,7,7,11,臺中市,西區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,4,2,9,1,1,C04,7,15,1,11,9,12,,4,4,1,5,5,C04,120.677364,24.134661,2
2021,10,7,7,18,臺中市,清水區,1,0,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,17,6,3,10,1,1,B12,7,5,3,18,11,1,,6,6,2,22,4,B12,120.605258,24.272689,1
2021,10,7,7,20,臺中市,后里區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.732195,24.30727,3
2021,10,7,7,21,臺中市,潭子區,0,0,0,,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.708055,24.227679,3
2021,10,7,7,22,臺中市,潭子區,0,2,0,8,1,5,30,13,9,1,5,4,5,7,1,1,10,5,5,2,12,23,2,9,1,1,C03,7,1,1,10,2,12,,23,23,1,22,9,C03,120.694728,24.216255,2
2021,10,7,7,22,臺中市,大里區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,1,4,5,1,12,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.69023,24.121121,2
2021,10,7,7,23,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.701908,24.19133,3
2021,10,7,7,29,臺中市,石岡區,0,1,0,8,1,5,70,3,2,1,5,4,5,7,1,1,1,4,4,1,16,7,3,10,1,1,B12,7,8,1,8,2,5,,7,7,1,22,8,B12,120.815275,24.260981,2
2021,10,7,7,30,臺中市,烏日區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,4,5,1,13,26,2,9,1,1,C03,7,7,1,10,2,14,,26,26,1,11,8,C03,120.644966,24.073193,2
2021,10,7,7,33,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,23,1,5,,C03,120.686662,24.16309,3
2021,10,7,7,36,臺中市,大雅區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,4,4,1,16,25,3,10,1,1,B03,7,9,1,8,2,1,,25,25,1,5,9,B03,120.644315,24.227162,2
2021,10,7,7,38,臺中市,霧峰區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,5,5,5,1,17,42,2,9,3,4,B03,7,2,1,8,2,3,,42,42,1,21,5,B03,120.700591,24.075587,2
2021,10,7,7,40,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,11,,,23,23,1,4,,B03,120.663881,24.178118,3
2021,10,7,7,40,臺中市,大里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,4,5,2,12,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.695744,24.111264,2
2021,10,7,7,40,臺中市,后里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,21,8,B03,120.722033,24.304176,2
2021,10,7,7,42,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,,,,,B03,,,1,,2,,,8,8,1,21,,B03,120.631506,24.09946,3
2021,10,7,7,43,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,3,23,3,10,1,1,B12,7,5,1,8,2,1,,23,23,1,22,8,B12,120.673834,24.160449,2
2021,10,7,7,44,臺中市,龍井區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,11,42,2,9,1,1,C03,7,4,1,10,2,11,14,42,42,1,22,1,C03,120.571474,24.178398,2
2021,10,7,7,45,臺中市,龍井區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,11,,25,25,1,22,8,C03,120.585461,24.186023,2
2021,10,7,7,45,臺中市,清水區,0,0,0,8,,,60,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,7,1,21,,B03,120.613676,24.285675,3
2021,10,7,7,47,臺中市,南屯區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.636077,24.146788,2
2021,10,7,7,50,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,19,2,8,1,1,C03,7,1,1,10,2,14,,19,19,1,22,9,C03,120.675809,24.133969,2
2021,10,7,7,50,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,3,4,5,1,16,7,3,10,1,1,B03,7,8,1,8,2,2,,7,7,1,22,8,B03,120.685947,24.096067,2
2021,10,7,7,56,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,5,5,2,17,23,3,10,1,1,C03,7,9,1,10,2,11,,23,23,1,21,2,C03,120.653483,24.122773,2
2021,10,7,7,59,臺中市,豐原區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,1,5,1,13,16,3,10,1,1,C03,7,9,1,10,2,11,,16,16,1,4,1,C03,120.721711,24.271319,2
2021,10,7,8,6,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,B03,,,1,,2,,,43,43,1,22,,B03,120.634791,24.234716,3
2021,10,7,8,9,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.672231,24.170803,3
2021,10,7,8,10,臺中市,烏日區,0,0,0,6,,,40,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,5,,B03,120.651509,24.105708,3
2021,10,7,8,11,臺中市,大雅區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,5,1,16,25,3,10,1,1,C03,7,5,3,18,2,11,,25,25,1,9,9,C03,120.645421,24.221938,2
2021,10,7,8,12,臺中市,豐原區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,22,8,B03,120.704795,24.238913,2
2021,10,7,8,13,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,22,8,B03,120.67823,24.09939,2
2021,10,7,8,20,臺中市,大雅區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,1,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,22,9,C03,120.631473,24.211434,2
2021,10,7,8,23,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,16,1,22,,B03,120.60801,24.148716,3
2021,10,7,8,25,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,1,4,5,2,13,8,3,10,1,1,C03,7,5,1,10,2,11,,8,8,1,5,8,C03,120.666318,24.159226,2
2021,10,7,8,25,臺中市,清水區,0,1,0,8,1,5,60,5,1,1,5,4,5,7,3,1,1,4,1,1,16,26,3,10,1,1,B03,7,6,1,8,2,5,,26,26,1,21,8,B03,120.549513,24.276858,2
2021,10,7,8,29,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,4,2,16,26,2,8,1,1,F03,7,5,8,20,1,16,,26,26,1,22,8,F03,120.620486,24.187758,2
2021,10,7,8,33,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.645805,24.134894,3
2021,10,7,8,33,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,16,,,,,A12,,,1,,2,,,16,16,1,21,,A12,120.695318,24.059301,3
2021,10,7,8,40,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,19,3,10,1,1,B03,7,1,1,8,1,8,,19,19,1,22,8,B03,120.665003,24.192357,2
2021,10,7,8,40,臺中市,太平區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,12,7,2,9,1,1,C03,7,7,4,11,2,14,,7,7,1,22,8,C03,120.712186,24.14111,2
2021,10,7,8,42,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,7,3,10,1,1,B01,7,8,1,4,2,2,,7,7,1,10,1,B01,120.679913,24.137942,2
2021,10,7,9,0,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.648171,24.146924,3
2021,10,7,9,1,臺中市,潭子區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,17,19,2,8,1,1,C03,7,1,1,10,2,15,,19,19,1,22,8,C03,120.711168,24.212975,2
2021,10,7,9,1,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,A12,,,1,,2,,,16,16,1,22,,A12,120.663492,24.25838,3
2021,10,7,9,7,臺中市,北屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,26,,,,,B03,,,1,,2,,,26,26,1,21,,B03,120.727523,24.160937,3
2021,10,7,9,10,臺中市,北區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,B03,7,9,1,8,2,1,,25,25,1,20,8,B03,120.669028,24.155341,2
2021,10,7,9,11,臺中市,北屯區,0,0,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,16,16,3,10,1,1,C03,7,9,1,10,1,11,,16,16,1,22,8,C03,120.674967,24.188404,3
2021,10,7,9,25,臺中市,神岡區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,7,1,1,C03,7,5,1,10,2,11,,6,6,1,22,9,C03,120.690481,24.24746,2
2021,10,7,9,33,臺中市,太平區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,22,,B03,120.717989,24.158973,3
2021,10,7,9,35,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,4,6,3,1,10,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,2,11,,6,6,1,21,8,C03,120.670135,24.125114,2
2021,10,7,9,44,臺中市,中區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,2,15,3,10,1,1,B03,7,5,4,8,2,8,,15,15,1,5,5,B03,120.685636,24.138469,2
2021,10,7,9,57,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,19,,,,,B03,,,1,,1,,,19,19,1,1,,B03,120.633737,24.170576,3
2021,10,7,10,2,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,5,5,B03,120.665287,24.150867,2
2021,10,7,10,10,臺中市,潭子區,0,0,0,8,,,30,,,,,,,,,,,,,,,43,,,,,,,,,,,,,43,43,1,,,,120.704365,24.209496,3
2021,10,7,10,14,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,G03,,,1,,2,,,12,12,1,22,,G03,120.62406,24.14556,3
2021,10,7,10,15,臺中市,潭子區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,1,1,1,4,4,1,13,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.70685,24.201028,3
2021,10,7,10,22,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,22,,B03,120.724445,24.223613,3
2021,10,7,10,24,臺中市,大里區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,5,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.681527,24.094089,2
2021,10,7,10,28,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,F03,,,1,,2,,,6,6,1,21,,F03,120.725326,24.146562,3
2021,10,7,10,45,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,5,5,1,17,26,2,9,1,1,C03,7,9,1,10,2,14,,26,26,1,22,8,C03,120.669951,24.111166,2
2021,10,7,10,53,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B12,,,1,,1,,,16,16,1,22,,B12,120.678798,24.165438,3
2021,10,7,11,0,臺中市,大里區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,1,4,1,1,13,16,3,10,1,1,A12,7,9,1,6,2,1,,16,16,1,21,3,A12,120.664235,24.083093,2
2021,10,7,11,5,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,21,,B03,120.69998,24.167572,3
2021,10,7,11,6,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.717184,24.182251,3
2021,10,7,11,14,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,22,,B12,120.636699,24.244825,3
2021,10,7,11,23,臺中市,后里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,14,12,3,10,1,1,B12,7,2,6,18,2,3,,12,12,1,22,8,B12,120.689841,24.321238,2
2021,10,7,11,35,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,A12,,,1,,1,,,23,23,1,22,,A12,120.646574,24.135636,3
2021,10,7,11,40,臺中市,清水區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,4,5,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.548551,24.276989,2
2021,10,7,11,47,臺中市,大里區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,17,42,3,10,1,1,C03,7,9,1,10,2,11,,42,42,1,21,5,C03,120.703511,24.092739,2
2021,10,7,11,48,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,10,,,44,12,1,22,,B03,120.643425,24.133986,3
2021,10,7,11,49,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,43,,,,,B03,,,1,,2,,,43,43,1,22,,B03,120.604161,24.223571,3
2021,10,7,11,52,臺中市,潭子區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,1,12,7,2,9,1,1,C03,7,7,1,10,2,14,,7,7,1,22,9,C03,120.702483,24.216044,2
2021,10,7,11,55,臺中市,西屯區,0,2,0,8,1,5,30,3,9,1,5,4,5,7,2,1,5,5,5,2,13,23,2,9,3,4,C03,7,9,1,10,1,11,,23,23,1,22,8,C03,120.643115,24.190138,2
2021,10,7,12,1,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.655526,24.120456,3
2021,10,7,12,5,臺中市,潭子區,0,3,0,8,1,5,50,3,2,1,5,4,5,7,2,1,3,4,4,1,16,25,2,9,1,1,C03,7,9,1,10,2,14,,25,25,1,22,8,C03,120.70836,24.229766,2
2021,10,7,12,8,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.646028,24.182318,3
2021,10,7,12,19,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,22,,B03,120.59495,24.164467,3
2021,10,7,12,23,臺中市,西區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,2,17,42,3,10,1,1,B01,7,15,1,4,2,6,,42,42,1,10,9,B01,120.673931,24.147935,2
2021,10,7,12,25,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,34,,,,,A11,,,1,,2,,,34,34,1,22,,A11,120.663243,24.124278,3
2021,10,7,12,25,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,12,12,1,22,,B12,120.641131,24.155946,3
2021,10,7,12,29,臺中市,南屯區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,9,5,4,2,16,1,2,9,1,1,C03,7,4,1,10,2,11,12,1,1,1,4,8,C03,120.612026,24.14999,2
2021,10,7,12,31,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B12,,,1,,1,,,42,42,1,22,,B12,120.608019,24.151116,3
2021,10,7,12,37,臺中市,豐原區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.720121,24.239325,3
