年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2021,9,1,7,23,臺中市,大雅區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,5,4,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,9,C03,120.639264,24.218613,2
2021,9,1,7,23,臺中市,西屯區,0,1,0,8,1,5,40,14,7,1,5,4,5,7,4,4,5,5,4,2,12,7,2,9,1,1,C03,7,7,1,10,2,14,,7,7,1,22,8,C03,120.668075,24.178222,2
2021,9,1,7,23,臺中市,大肚區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,B03,7,5,1,7,2,8,,6,6,1,21,8,B03,120.543783,24.135884,2
2021,9,1,7,30,臺中市,北屯區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,12,6,2,8,1,1,C03,7,5,1,10,2,14,,6,6,1,5,1,C03,120.712038,24.182146,2
2021,9,1,7,40,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.621666,24.14,3
2021,9,1,7,42,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,5,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,7,,10,10,1,22,8,B03,120.604553,24.139123,2
2021,9,1,7,45,臺中市,豐原區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,4,4,1,16,6,3,10,3,4,B03,7,6,1,8,2,4,,6,6,1,22,8,B03,120.709205,24.24048,2
2021,9,1,7,46,臺中市,太平區,0,1,0,8,1,5,50,14,13,1,5,4,5,2,4,4,5,4,5,1,16,26,3,10,1,1,B03,7,11,1,8,2,5,,26,26,1,21,8,B03,120.732548,24.115352,2
2021,9,1,7,50,臺中市,沙鹿區,0,3,0,8,1,5,50,14,7,1,5,4,5,7,4,4,4,5,4,2,10,4,2,9,1,1,C03,7,15,1,10,2,11,,4,4,1,9,8,C03,120.572634,24.229663,2
2021,9,1,7,51,臺中市,西屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,23,3,10,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.654329,24.168381,2
2021,9,1,7,53,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,12,12,1,21,,B12,120.662591,24.093605,3
2021,9,1,7,57,臺中市,北屯區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,16,23,2,9,1,1,C03,7,6,6,10,2,14,,23,23,1,21,8,C03,120.686541,24.188701,2
2021,9,1,7,58,臺中市,沙鹿區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,2,16,9,3,10,1,1,B12,7,6,1,8,2,2,,9,9,1,21,8,B12,120.554014,24.21859,2
2021,9,1,8,2,臺中市,豐原區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,2,13,23,2,7,1,1,F03,7,9,8,20,2,16,,23,23,1,2,8,F03,120.722458,24.246128,2
2021,9,1,8,8,臺中市,大里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,7,3,10,3,4,B03,7,8,1,8,2,6,,7,7,1,22,8,B03,120.707238,24.07635,2
2021,9,1,8,13,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,5,,1,,,23,23,1,4,,B03,120.661663,24.132806,3
2021,9,1,8,18,臺中市,西屯區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,,,B03,120.623173,24.179358,3
2021,9,1,8,23,臺中市,大雅區,0,2,0,8,1,5,50,4,2,1,5,4,5,1,1,1,5,5,5,1,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,22,9,C03,120.647317,24.213067,2
2021,9,1,8,23,臺中市,豐原區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,4,4,5,1,13,23,2,8,1,1,C03,7,9,1,10,2,11,,23,23,1,21,1,C03,120.72444,24.231533,2
2021,9,1,8,24,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,21,,B03,120.711161,24.151692,3
2021,9,1,8,29,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,B03,,,1,,1,,,6,6,1,21,,B03,120.679175,24.201853,3
2021,9,1,8,29,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,17,17,1,21,,B03,120.701548,24.075937,3
2021,9,1,8,35,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,11,,25,25,1,22,8,C03,120.653038,24.141008,2
2021,9,1,8,37,臺中市,豐原區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,1,13,7,2,9,1,1,C03,7,7,1,10,2,13,,7,7,1,22,8,C03,120.722033,24.274898,2
2021,9,1,8,45,臺中市,烏日區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,4,5,1,12,3,2,9,1,1,C03,7,9,1,10,2,14,,3,3,1,21,8,C03,120.624964,24.106272,2
2021,9,1,9,11,臺中市,龍井區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,16,17,2,9,3,4,C03,7,9,1,10,2,14,,17,17,1,22,9,C03,120.590047,24.191434,2
2021,9,1,9,12,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,8,1,1,C03,7,9,1,10,8,11,,25,25,1,20,8,C03,120.677371,24.152834,2
2021,9,1,9,19,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,8,,19,19,1,21,8,B03,120.688255,24.170785,2
2021,9,1,9,20,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,2,9,1,4,C03,7,9,1,10,2,12,,6,6,1,21,8,C03,120.655906,24.167815,2
2021,9,1,9,21,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,8,,23,23,1,22,9,B03,120.591796,24.169493,2
2021,9,1,9,29,臺中市,西區,0,2,0,8,1,5,30,4,2,1,5,4,5,7,1,1,5,5,4,2,16,6,2,9,1,1,C03,7,6,1,10,2,14,,6,6,1,5,8,C03,120.669151,24.144525,2
2021,9,1,9,30,臺中市,石岡區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,16,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.778687,24.275268,3
2021,9,1,9,30,臺中市,神岡區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,4,1,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,21,8,B03,120.647446,24.283461,2
2021,9,1,9,40,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,23,1,21,,C03,120.64284,24.16678,3
2021,9,1,9,49,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,1,,,19,19,1,,,B03,120.628936,24.157663,3
2021,9,1,9,50,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,A11,,,1,,1,,,23,23,1,5,,A11,120.656199,24.146243,3
2021,9,1,9,55,臺中市,神岡區,0,1,0,8,1,5,50,3,1,2,5,4,5,7,4,4,10,5,5,2,16,6,3,10,3,4,B03,7,6,1,8,2,2,,6,6,1,22,9,B03,120.709293,24.260218,2
2021,9,1,10,7,臺中市,潭子區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,A11,,,1,,2,,,23,23,1,22,,A11,120.686678,24.230663,3
2021,9,1,10,13,臺中市,神岡區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,B03,,,6,,9,,,17,17,1,22,,B03,120.677135,24.242155,3
2021,9,1,10,15,臺中市,外埔區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,A11,,,1,,2,,,26,26,1,10,,A11,120.653648,24.331408,4
2021,9,1,10,15,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,10,,,,,B03,,,1,,2,,,10,10,1,21,,B03,120.70799,24.278046,3
2021,9,1,10,19,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,20,,B03,120.645191,24.162759,3
2021,9,1,10,20,臺中市,神岡區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,1,1,5,5,4,2,16,25,2,9,1,1,C03,7,5,1,8,2,12,,25,25,1,21,1,C03,120.711566,24.277621,2
2021,9,1,10,30,臺中市,北屯區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,10,5,5,2,12,17,3,10,1,1,B03,7,4,1,8,2,2,,17,17,1,5,8,B03,120.688624,24.170472,2
2021,9,1,10,30,臺中市,清水區,0,1,0,8,1,5,70,3,2,1,5,4,5,7,1,1,1,4,4,1,17,30,3,10,1,1,A12,7,5,1,3,2,15,,30,30,1,21,8,A12,120.584066,24.28443,2
2021,9,1,10,42,臺中市,西區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,5,3,2,18,42,2,8,1,1,C03,7,9,1,10,2,12,,42,42,1,4,5,C03,120.662951,24.155531,2
2021,9,1,10,48,臺中市,豐原區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,2,1,10,5,5,2,16,42,3,10,1,1,B12,7,9,1,8,2,2,,42,42,1,22,8,B12,120.720308,24.263791,2
2021,9,1,10,53,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.644418,24.174558,3
2021,9,1,11,2,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,5,,B03,120.681659,24.158344,3
2021,9,1,11,4,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B12,,,1,,2,,,19,19,1,21,,B12,120.699131,24.24846,3
2021,9,1,11,5,臺中市,北區,0,3,0,8,1,5,40,3,1,1,5,4,5,7,2,1,2,4,4,2,16,7,2,9,1,1,C03,7,9,3,18,1,14,,44,7,1,22,8,C03,120.698888,24.155282,2
2021,9,1,11,6,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,25,2,9,3,5,F01,7,5,8,20,2,16,,25,25,1,22,8,F01,120.646629,24.140096,2
2021,9,1,11,6,臺中市,烏日區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,21,,B03,120.615201,24.106023,3
2021,9,1,11,10,臺中市,大里區,0,0,0,8,,,0,,,,,,,,,,,,,,,42,,,,,G06,,,8,,10,,,42,42,1,21,,G06,120.695241,24.088755,3
2021,9,1,11,19,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.722258,24.278146,3
2021,9,1,11,27,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B12,,,6,,2,,,16,16,1,22,,B12,120.738205,24.270866,3
2021,9,1,11,30,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.629936,24.165648,3
2021,9,1,11,31,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,4,4,2,16,6,3,10,3,4,B03,7,5,1,8,2,8,,6,6,1,21,8,B03,120.648509,24.173602,2
2021,9,1,11,32,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,B12,,,1,,11,,,43,43,1,21,,B12,120.628113,24.183975,3
2021,9,1,11,39,臺中市,烏日區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,44,3,10,1,1,B03,7,6,1,3,2,2,,44,44,1,21,8,B03,120.644552,24.05647,2
2021,9,1,11,40,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,2,,,23,23,1,21,,C03,120.700443,24.178621,3
2021,9,1,11,40,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,B12,,,1,,1,,,43,43,1,,,B12,120.590226,24.174333,3
2021,9,1,11,40,臺中市,烏日區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,4,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.636029,24.108412,2
2021,9,1,11,48,臺中市,潭子區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,12,19,2,8,1,1,C03,7,1,1,10,2,14,,19,19,1,22,9,C03,120.706366,24.203832,2
2021,9,1,11,53,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,67,,,,,,,,7,,11,,,67,67,1,,,,120.676609,24.164033,3
2021,9,1,12,0,臺中市,西屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,29,6,2,8,3,4,C03,7,9,1,10,2,11,,6,6,1,22,8,C03,120.616751,24.189736,2
2021,9,1,12,4,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,21,,B03,120.694665,24.165003,3
2021,9,1,12,5,臺中市,神岡區,0,0,0,8,,,30,,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,16,16,1,22,,C03,120.680778,24.244643,3
2021,9,1,12,10,臺中市,大甲區,0,0,0,,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,1,,,6,6,1,,,B03,120.620224,24.347561,3
2021,9,1,12,10,臺中市,大甲區,0,1,0,8,1,5,50,3,1,5,5,4,5,7,1,1,10,5,5,1,17,23,3,10,1,1,B03,7,5,1,8,2,1,,23,23,1,22,8,B03,120.618847,24.354337,2
2021,9,1,12,11,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,4,,B03,120.548546,24.249654,3
2021,9,1,12,12,臺中市,沙鹿區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B12,7,5,1,8,2,1,,6,6,1,21,8,B12,120.571092,24.215309,2
2021,9,1,12,13,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,16,16,1,5,,C03,120.684169,24.146454,3
2021,9,1,12,16,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,4,2,16,10,3,10,1,1,B03,7,11,1,8,2,2,,10,10,1,21,8,B03,120.674883,24.18243,2
2021,9,1,12,28,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B01,,,1,,1,,,16,16,1,5,,B01,120.663738,24.157119,3
2021,9,1,12,34,臺中市,潭子區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.726938,24.200685,3
2021,9,1,12,37,臺中市,梧棲區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,43,2,9,1,1,C03,7,9,1,10,2,11,,43,43,1,18,8,C03,120.540965,24.249223,2
2021,9,1,12,45,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B12,7,5,1,6,1,8,,6,6,1,22,8,B12,120.644973,24.178653,2
2021,9,1,12,58,臺中市,西屯區,0,0,0,8,,,0,,,,,,,,,,,,,,,43,,,,,B03,,,1,,1,,,43,43,1,,,B03,120.645365,24.162329,3
2021,9,1,13,8,臺中市,豐原區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,21,,B12,120.722782,24.235887,3
2021,9,1,13,11,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B12,,,1,,2,,,6,6,1,22,,B12,120.696938,24.242733,3
2021,9,1,13,30,臺中市,大里區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,8,2,9,1,1,C03,7,5,4,8,2,11,,8,8,1,3,8,C03,120.677496,24.104752,2
2021,9,1,13,39,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B11,,,1,,2,,,12,12,1,22,,B11,120.711857,24.154223,3
2021,9,1,13,47,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,2,,6,6,1,22,8,B03,120.64264,24.151218,2
2021,9,1,13,47,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,,,B03,120.531895,24.257943,3
2021,9,1,13,50,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,12,12,1,,,B12,120.533067,24.256862,3
2021,9,1,14,12,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,,,B03,120.646238,24.181678,3
2021,9,1,14,21,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,6,,9,,,23,23,2,22,,B12,120.666106,24.120086,3
2021,9,1,14,25,臺中市,大雅區,0,0,0,8,,,40,,,,,,,,,,,,,,,60,,,,,A11,,,1,,1,,,60,60,1,22,,A11,120.642801,24.210256,3
2021,9,1,14,25,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,C03,,,1,,2,,,6,6,1,22,,C03,120.717977,24.248189,3
2021,9,1,14,30,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,21,,B03,120.680275,24.173002,3
2021,9,1,14,34,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,1,,,,,B03,,,1,,2,,,1,1,1,22,,B03,120.669394,24.173234,3
2021,9,1,14,51,臺中市,西區,0,0,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.656776,24.146716,3
2021,9,1,14,53,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,C03,,,1,,2,,,6,6,1,21,,C03,120.720103,24.252081,3
2021,9,1,15,0,臺中市,大里區,0,0,0,6,,,50,,,,,,,,,,,,,,,16,,,,,B12,,,1,,2,,,16,16,1,21,,B12,120.714039,24.094149,3
2021,9,1,15,2,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,3,5,2,18,42,2,9,4,1,F01,7,9,8,20,2,16,,42,42,1,22,8,F01,120.607265,24.192398,2
2021,9,1,15,8,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,4,8,B03,120.73038,24.174151,2
2021,9,1,15,13,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,35,,,,,B12,,,1,,2,,,35,35,1,22,,B12,120.669347,24.16788,3
2021,9,1,15,16,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,17,3,10,1,1,B02,7,9,1,8,2,2,,17,17,1,4,8,B02,120.6512,24.166896,2
2021,9,1,15,17,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,C03,,,1,,2,,,6,6,1,22,,C03,120.692324,24.16171,3
2021,9,1,15,25,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.658358,24.200868,3
2021,9,1,15,27,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,21,,B03,120.678278,24.175451,3
2021,9,1,15,30,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,5,,,,,B12,,,1,,2,,,5,5,1,22,,B12,120.638485,24.223982,4
2021,9,1,15,38,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.666703,24.141022,3
2021,9,1,15,40,臺中市,南區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,12,42,4,11,1,1,B03,7,9,1,8,9,15,,42,42,1,21,8,B03,120.660908,24.129988,2
2021,9,1,15,40,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B12,,,1,,2,,,6,6,1,21,,B12,120.689825,24.24172,3
2021,9,1,15,50,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,43,,,,,A12,,,1,,2,,,43,43,1,22,,A12,120.589959,24.175111,3
2021,9,1,15,58,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,A41,,,1,,2,,,23,23,1,4,,A41,120.707359,24.111731,3
2021,9,1,16,0,臺中市,北區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,4,4,10,4,5,2,13,16,2,8,1,1,C03,7,9,1,7,2,11,,16,16,1,22,8,C03,120.677275,24.147283,2
2021,9,1,16,1,臺中市,豐原區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,1,1,5,4,5,1,18,42,2,9,1,1,C03,7,5,1,10,2,12,,42,42,1,22,8,C03,120.722356,24.256638,2
2021,9,1,16,7,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,11,,,12,12,1,4,,B12,120.687463,24.103449,3
2021,9,1,16,10,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.645201,24.222363,3
2021,9,1,16,10,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,11,,,16,16,1,22,,B03,120.671367,24.173113,3
2021,9,1,16,21,臺中市,潭子區,0,2,0,8,1,5,40,14,12,1,5,4,5,7,4,4,3,4,4,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.691152,24.215768,2
2021,9,1,16,24,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,16,1,22,,B03,120.634651,24.179885,3
